result,ratio,cadical-CPU,ReEncode-CPU,ccdclMinus-CPU,ccdcl-CPU,ccdclPlus-CPU,cadical-Wall,ReEncode-Wall,ccdclMinus-Wall,ccdcl-Wall,ccdclPlus-Wall,Name
UNKNOWN,0.845599107,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b34924ea0812ea17683047a443b6ab99-Timetable_C_226_E_34_Cl_15_S_12
SAT,0.365208825,135.99,14.65,115.04,42.98,39.73,136.22,14.66,116.8,43.41,39.85,b38535ff6d76f9f3b3935288403a7e1d-rbsat-v760c43649g3
UNSAT,0.260934742,93.15,140.08,89.5,102.29,104.06,93.13,140.54,89.62,102.85,104.39,b3c25d811746558ba533739a12f21180-SGI_30_50_30_20_3-dir.shuffled-as.sat05-440
UNKNOWN,0.845072139,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b3d4854cd2fe7e9f528a6fe75d727bad-Timetable_C_181_E_34_Cl_12_S_6
SAT,0.348400028,1863.65,4036.82,813.12,5000,17.05,1870.78,4051.6,817.89,5000,17.15,b4187ba4c8039dfb2ada3f97274f6a1a-rbsat-v1150c84314g1
SAT,0.577866627,0.16,0.15,0.17,0.03,0.41,0.04,0.19,0.03,0.19,0.28,b41e7f58fd162f01ccb9ebede4e74f03-ferry10u.shuffled-as.sat03-379
SAT,0.28519205,5000,5000,3013.43,2163.34,985.11,5000,5000,3024.29,2176.25,990.78,b4457e1a0929d236a86db88d22e5a31c-53-131220
SAT,0.067406322,2.19,9.39,5000,5000,310.47,2.16,9.46,5000,5000,312.26,b56937cdb4cfd8a7b4a27afe68602acf-battleship-17-33-sat
UNSAT,0.767620233,21.3,19.97,18.81,25.09,26.25,21.36,20.01,18.76,25.06,26.61,b570684f062331483419f3e28ab05b69-ACG-10-5p0
UNSAT,0.880811404,0.16,0.02,0.16,0.16,0.15,0.27,0.24,0.19,0.23,0.22,b578728a489073549fadc963981c3bee-manthey_single-ordered-initialized-w20-b8
SAT,0.02173913,0.05,0,0.05,0.06,0,0.31,0.01,0.31,0.29,0,b5916fcddc9b1e992383d861bdd7829e-php-014-014.shuffled-as.sat05-1159
UNSAT,0.505047323,1031.79,846.05,1171.86,1203.2,1190.29,1034.76,848.46,1181.45,1213.86,1195.79,b5ad69530f80d1c9a323491ad4efc169-mp1-blockpuzzle_7x10_s10_free4
UNSAT,0.080097087,2327.89,1811.62,4741.69,3288.64,2508.12,2341.36,1825.46,4761.38,3317.83,2519.57,b5c3e33e90f4c95502754c7e2e92a6d2-randomG-B-Mix-n16-d05
SAT,0.78500061,239.65,341.27,310.72,233.59,51.22,240.16,343.93,312.42,234.17,51.36,b5cb8a191a082b254156f8ff921ff2c0-hcp_CP14_14
SAT,0.130863115,45.37,21.83,3.11,10.92,5.56,45.38,21.96,3.03,11.09,5.62,b5d34fefe2bcdbc8615b9f3a3bee546a-em_14_7_3_exp
UNKNOWN,0.352219086,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b61f18124b4fd9993e6d7f81e2c8897c-rbsat-v1150c84314g7
SAT,0.620788562,49.37,38.6,101.32,835.52,971.34,49.62,39.22,101.98,842,974.96,b63f00e3eccd98dfa7bae6c4e1e0cdd0-at-least-two-maris-s03-gripper11
SAT,0.142299849,18.66,8.64,19.73,4.37,46.42,18.5,8.57,19.66,4.33,46.94,b64fd5133b8560cbe90bf267de4d9e77-qwh.40.544.shuffled-as.sat03-1653
SAT,0.7851195,990.38,1002.42,861.89,791.76,666.01,996.82,1011.81,866.23,792.99,668.03,b6d7213b879df4d18f966babd59c876c-UTI-20-10p1
UNSAT,0.025,15.81,1.45,15.56,15.35,24.73,15.82,1.46,15.56,15.43,24.79,b70b07489391f3e323d29718ad2d61db-homer09.shuffled
SAT,0.287288165,5000,4600.15,4462.57,5000,2529.86,5000,4623.24,4488.75,5000,2548.75,b71310d81f17312ecd887797456b0fb7-49-133045
UNSAT,0.884560336,129.21,219.72,908.45,1413,1269.77,129.46,220.15,914.5,1419.09,1272.66,b734f5cf350b4ffe94d0b26e9b16d170-crafted_n12_d6_c3_num30
UNSAT,0.884148597,86.8,98.83,261.73,308.61,373.16,87.61,99,262.23,309.49,374.45,b751565ec0257a4cae953f959e4d46b7-crafted_n10_d6_c3_num11
UNKNOWN,0.544555727,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b861982b17098c52933e65966bbf3b6e-queen14_14.col.14
UNSAT,0.829696688,129.21,78.8,65.34,96.1,90.47,129.27,78.94,67.21,96.52,90.62,b8debf719be5558b319002cc9c2faf18-barman-pfile10-040.sas.ex.15
SAT,0.453858497,61.5,35.02,1361.67,319.03,388.78,62,34.95,1364.38,320.24,389.56,b8e3b884886922343f5cb72d92c24b97-frb75-13-2.used-as.sat04-878
UNKNOWN,0.001270289,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b92da089547b899d7ad0919a255aeb14-php-060-048.shuffled-as.sat05-1183
UNKNOWN,0.712853927,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b9733445f4c40231a91fa35523e4163d-abw-I-ash85.mtx-w25
SAT,0.536870972,466.32,529.87,648.93,747.97,3028.88,469.92,531.89,651.97,752.29,3050.73,b9871473bf0b611d3177424a442359d3-CNP-5-200
SAT,0.001129305,2.9,0,44.84,88.88,0,2.91,0.06,44.91,89.21,0.04,b997e08d6443f645bde80f13772c59fe-php-060-060.shuffled-as.sat05-1169
UNKNOWN,0.364637102,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b9be3a1d8f6c225c5c437b5ca587957b-rbsat-v2640c305320gyes5
SAT,0.365140095,78.42,77.52,137.43,5.4,36.32,78.43,78.52,139.63,5.43,37.22,b9c0ee5447cb3ff17167d5a00df522bd-rbsat-v760c43649g10
SAT,0.754870092,29.68,39.49,41.74,37.28,59.28,29.9,39.56,41.88,37.36,59.41,b9c55a7056a36846d95d12acded393b6-UR-10-10p1
SAT,0.333532457,0,0.07,0,0,0.09,0.01,0.01,0.02,0.01,0.01,ba093c6ed285bf1e5643ca761cf8b8b2-ferry7_v01a.renamed-as.sat05-4002
SAT,0.650585498,3464.56,580.83,864.49,1708.1,456.28,3474.82,582.09,865.88,1710.39,456.78,ba09d31baa6d034db84d5299d302d397-anbul-part-10-15-s
SAT,0.856090423,160.58,201.85,154.89,72.12,197.04,160.87,202.51,155.16,72.35,197.24,ba71e5c87a5d9db532d1c60299dea50c-Timetable_C_392_E_50_Cl_26_S_26
UNSAT,0.504440839,1020.17,828.14,839.91,734.14,841.06,1024.58,833.67,846.01,736.26,844.78,bb238c2031e18c06643d42269d123c4a-mp1-blockpuzzle_9x9_s8_free3
SAT,0.257442117,0,253.88,0,0,0.2,0.01,254.43,0.01,0.01,0.06,bb844a5223dc8aba071e71f152cd43f9-new-difficult-23-189-21-75
SAT,0.685363864,941.83,378.91,213.15,66.72,213.61,963.26,381.71,214.15,66.79,215.49,bbe2e708ed3a07f5b9c34ee9e04242b3-transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN
UNSAT,0.881622269,443.53,433.48,448.02,505.33,460.43,444.45,435.23,448.83,506.82,460.92,bc1a57d3db29650ab188fc14894b1881-manthey_single-ordered-initialized-w44-b8
UNKNOWN,0.465333202,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,bc3c20b0d585bbea7c6d97d4ae056fc4-vlsat2_21114_2240429.dimacs
UNKNOWN,0.843019499,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,bc5b6fdc1a75e144e42d68c0fba444ad-SC21_Timetable_C_181_E_34_Cl_12_S_8
UNSAT,0.505871693,1288.75,874.45,1342.36,1191.97,1379.88,1306.67,879.63,1350.91,1199.19,1385.38,bcb2104a3558d87ac3b2107c10d54648-mp1-blockpuzzle_5x12_s6_free3
SAT,0.859661849,5000,3078.12,5000,5000,5000,5000,3086.66,5000,5000,5000,bd39f27a6ff74a059b318d302c9ba2ee-Timetable_C_497_E_62_Cl_33_S_30
SAT,0.358253589,823.59,3618.09,5000,5000,820.28,825.73,3652.84,5000,5000,825.89,bd68c32bea610296ffccffb600d41f72-sgp_5-5-6.shuffled-as.sat05-2675
UNKNOWN,0.004665876,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,bd8bf6ab56971bbb428f96b338345a4a-php-030-029.shuffled-as.sat05-1192
UNKNOWN,0.143439837,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,bd9c3ce8c75df3a94eda414514ac5b3a-php14e14
SAT,0.532142182,11.59,9.79,11.61,15.34,7.29,11.5,9.76,11.58,15.37,7.29,bdceecd3e784f9c7f46531170ea06583-rnd_100_28_s
SAT,0.084055786,97.54,10.17,28.3,91.54,39.59,102.54,10.24,28.38,92.79,39.71,bde3aa8e83bd37b93d8090cd1ee204a1-battleship-14-27-sat
SAT,0.751134903,2187.37,2211.04,1663.53,1906.44,2069.01,2190.85,2213.45,1668.12,1916.95,2072.27,be130c7e76fa2dfcbfcd0581a756bfd9-hcp_CP20_20
UNSAT,0.409458798,5000,705.78,5000,5000,5000,5000,709.21,5000,5000,5000,be6c656f34ba9ada4bb10a2182a6fa88-vlsat2_142_6781
SAT,0.444591121,5000,1189.25,5000,1243.87,316.45,5000,1192.51,5000,1248.97,317.76,be71c1633b4daf8a0e0d3c01f86f1b76-frb80-14-2.used-as.sat04-880
UNSAT,0.755803308,3384.81,1589.77,3918.25,4225.9,4886.78,3398.59,1593.83,3930.27,4235.6,4899.29,befce15ce93249a3901d8d8b9e70fa6a-rook-54-0-0
UNKNOWN,0.349052352,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,bf640c5ec6f30e4d78b5e0e66f6bcaba-rbsat-v1150c84314g2
UNKNOWN,0.246203235,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,bf730ee9bbeb793bc8cc5accb0d7c72c-SGI_30_70_30_50_10-dir.shuffled-as.sat03-183
SAT,0.349153084,2.98,11.38,6.92,7.41,10.71,2.77,11.41,6.74,7.36,10.68,bf9d2264a78dd60c9e8793d909cc6186-frb-40-19-1-mgd_c18
UNSAT,0.781772042,2.66,2.57,2.69,3.37,2.69,2.66,2.61,2.66,3.36,2.65,c024bfcf294b62b2563fa1913d354155-UCG-20-5t0
UNSAT,0.714285714,8.05,8.55,9.45,8.76,8.75,7.84,8.55,9.17,8.76,8.71,c05add94e36e7da35e11b32bd6365f5c-rope_0500.shuffled
SAT,0.550186993,154.75,85.91,108.4,103.61,30.29,156.73,86.76,108.66,104.65,30.56,c0a2b770a8745e816ee3cf6ceea673df-CNP-5-1500
SAT,0.25,1.46,0.84,4.84,0.05,3.46,1.46,0.84,4.91,0.08,3.44,c12d5e3213fbe4071aa8a64618c67445-sgen1-sat-100-100
SAT,0.348727385,871.72,1033.95,1693.47,1087.06,955.95,879.57,1036.65,1699.18,1090.51,965.33,c148fba5d99a571988107c0054ea385a-rbsat-v945c61409g7
UNKNOWN,0.471795432,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c22edbd74825f0aa1556ab4d452a0232-strips-gripper-20t38.shuffled-as.sat05-1155
UNSAT,0.390911251,1.9,1.99,1.41,1.12,1.3,1.94,1.96,1.38,1.1,2.49,c23afc080f8ef02256897e3b7eaf1229-logistics-rotate-07t5.shuffled-as.sat05-1137
UNKNOWN,0.836450342,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c23b32bc4499e02aa6907664e1f0502f-TimetableCNFEncoding_10_UNKNOWN
UNSAT,0.882306214,1533.2,1495.21,1320.49,1131.25,1359.77,1536.74,1498.1,1323.35,1133.28,1361.65,c261941bfec8b89d75fee1a66a839169-manthey_single-ordered-initialized-w48-b9
SAT,0.521409645,0,0,0.15,0,0,0.02,0.02,0.02,0.01,0.02,c2b569bfb62dad1700a325405a95dfa1-c499_gr_rcs_w6.shuffled
SAT,0.364756285,211.15,180.62,99.2,901.62,18.36,211.45,181.16,99.07,907.93,18.42,c2bfe541b7cff948fa3193e9ca0eddee-frb45-21-2.used-as.sat04-884
SAT,0.362390891,68.63,36.41,193.28,122.61,244.56,68.85,36.62,194.29,123.05,245.85,c2d58fc709a8b35863e80c7e398ca787-rbsat-v760c43649g7
SAT,0.25,5.88,5.33,34.76,64.26,51.45,5.9,5.32,35.09,64.49,51.61,c31f64e36934747378efbea57f27b8ef-sgen1-sat-120-100
SAT,0.012448133,0,0,0,0,0,0,0.01,0,0.01,0,c3597a1893475479a8779083c761d1b3-fphp-016-016.shuffled-as.sat05-1202
SAT,0.151917404,0.06,0,0.06,0.05,0,0.21,0.01,0.13,0.06,0,c369e852e7dfded433aad34a19100310-bart18.shuffled
SAT,0.66248815,14.56,13.58,13.9,15.11,22.9,14.61,14.26,13.9,15.2,22.85,c3e0e65e139c5314b8df1bc3293c608e-dated-10-19-s
UNKNOWN,0.256416164,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c4d939b4c848c3a857bd576d627fce94-le450_25c.col.25
SAT,0.358542006,50.18,13.64,116.71,34.89,23.4,50.23,14.29,116.97,34.92,23.17,c4e6088ec95e6f235316ebf93685231f-rbsat-v760c43649gyes7
UNKNOWN,0.25,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c4f2774e12156450b8fe8d29fabc701f-sgen1-sat-290-100
UNSAT,0.829975993,103.96,123.17,66.74,76.35,82.16,104.76,123.43,66.89,76.31,82.66,c502ef60c01f7ce1f3fb241b08253e81-barman-pfile10-039.sas.ex.15
UNSAT,0.235347549,1060.29,1263.77,1059.19,1200.55,1286.56,1069.75,1268.56,1064.47,1205.61,1290.05,c5228787ee24d25f8439cbd5348ac855-SGI_30_60_28_40_10-dir.shuffled-as.sat03-122
UNSAT,0.808057965,1025.07,833.75,401.7,673.9,509.87,1028.32,836.19,405.21,677.61,512.76,c52ad9f8fec393a1f4b421aa14af75d3-at-least-two-vmpc_26
SAT,0.445749244,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c572eb6c8c0fdbaca952b43d5582cc07-sokoban-sequential-p145-microban-sequential.060-NOTKNOWN
SAT,0.203381443,25.23,1.07,23.66,36.61,35.45,25.24,1,23.63,36.75,35.84,c58f77d98b00326cf655c00047331a18-bqwh.36.4.432.shuffled-as.sat03-1644
SAT,0.805780347,6.11,2.71,1.66,5.52,2.29,5.77,2.74,1.33,5.5,2.24,c5dbdd112be5e90c3033dfb361816b3d-vmpc_23.shuffled-as.sat05-1959
UNKNOWN,0.66167161,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c62b0222dbe1002ec12967ea52b3f840-partial-10-19-u
UNSAT,0.714285714,4.53,4.1,4.74,3.33,4.51,4.36,4.13,4.65,3.32,4.33,c63424f7bb57831af348463adc9003fa-rope_0300.shuffled
SAT,0.022556391,0,0,0,0,0,0.01,0.01,0.01,0,0,c66167837eaad5a6ddc6ee40fa77488f-fphp-012-012.shuffled-as.sat05-1200
UNKNOWN,0.366357755,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c75b0b635cbbebe7429a9506c80cb981-rbsat-v2100c215164gyes2
SAT,0.881896079,11.1,96.01,88.12,59.58,31.92,11.12,96.29,88.5,59.67,31.95,c75da2a1b1be73fff24d160d3c0ac22c-manthey_single-ordered-initialized-w48-b8
UNSAT,0.507089378,1360.77,256.29,588.26,497.68,693.62,1365.51,256.98,594.91,500.26,696.72,c76f3c6c2e2eae85fc5f3d499f3db88d-mp1-blockpuzzle_5x10_s7_free4
SAT,0.541784322,99.34,149.77,45.53,157.6,578.84,99.55,150.19,45.76,158.01,588.44,c7895e19a65245baf11a13686d1710ca-CNP-5-600
SAT,0.286654951,2759.78,5000,972.19,2639.24,730.53,2780.85,5000,977.33,2653.77,734.63,c7c22d99715da67f568629dda7d898eb-49-133485
UNSAT,0.781096909,114.53,110.82,170.02,181.01,193.81,114.63,111.07,171.57,181.15,194.1,c7e7cd9a36c6ebeba57a8719cf82e376-UCG-20-5p0
UNSAT,0.629043654,10.58,10.74,17.09,32.55,32.91,10.63,10.74,17.12,32.63,33.01,c8010b1f3576fe1ad92162f83adab260-dated-5-11-u
UNKNOWN,0.00288,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c82988874ac228f38860bc9a47db43e8-php-040-032.shuffled-as.sat05-1180
UNKNOWN,0.042345277,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c879ee8f60ca65a013da7774277e489e-randomG-n19-d05
SAT,0.569865485,0.2,0.31,0,0.13,0.22,0.32,0.18,0.03,0.17,0.13,c8821b3db9c48a6e2d84c8d9f0f32645-ferry11u.shuffled-as.sat03-381
SAT,0.353889495,1860.07,15.74,744.09,579.39,952.43,1866.3,15.43,744.94,581.78,954.23,c88e69b47ae3e630c80930530203b7f3-rbsat-v945c61409gyes5
UNSAT,0.365415015,217.84,233.81,232.47,283.29,283.87,218.18,234.61,233.29,284.27,285.07,c8dc2da48d824c5cd4079c544c516393-rbsat-v760c43649g4
SAT,0.046865582,30.92,8.03,5000,5000,5000,30.95,7.98,5000,5000,5000,c92a00e686eb4d9a9e05d2ecfb174dd8-battleship-24-46-sat
UNKNOWN,0.442737317,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c947949387613c61a2553098319d9da1-vlsat2_15440_1409906.dimacs
SAT,0.29312089,0,0.28,0.29,0,0.26,0.02,0.03,0.02,0.01,0.07,c94d259862484271c82e85763b4d6f98-srhd-sgi-m27-q225-n25-p15-s58217873
UNSAT,0.016763006,15.14,1.16,28.64,24.93,16.69,15.17,1.13,28.69,25.01,16.75,c98cb332cef9805eb77f592e7470fc56-homer10.shuffled
SAT,0.554057915,35.61,103.48,30.78,100.97,33.43,35.71,103.66,30.87,101.27,33.56,c9950814842b5586d11865b8aef27197-CNP-5-1800
UNKNOWN,0.452283608,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,c99fbb392c6adaf2835a455b1818e8e2-vlsat2_32480_4362044.dimacs
SAT,0.272611238,0.03,0.08,0,0,436.16,0.06,0.06,0.05,0.03,437.96,ca127e9c9bb2ce0831d115fad4f1a776-srhd-sgi-m37-q446.25-n35-p15-s25120921
SAT,0.128475551,0.5,0,0,0.06,0,0.46,0,0.02,0.08,0.01,ca1c2caa2f32c735b03b448ed80a807d-bart24.shuffled
UNSAT,0.235917387,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ca3cf0bdc9f9a7d5f9024c8df7e04756-SGI_30_60_23_50_8-dir.shuffled-as.sat03-116
SAT,0.886251236,0,0,0,0,0.08,0,0.01,0.01,0.01,0.01,ca42f722a9523776454f8eb6ec9bce69-manthey_single-ordered-initialized-w12-b6
SAT,0.840611265,180.46,4283.2,4467.28,115.03,131.99,183.56,4299.99,4484.06,115.05,132.01,ca6f385b29f7b9fb474f9ed7f9f921af-Timetable_C_241_E_45_Cl_16_S_16
SAT,0.770266175,85.33,98.01,107.19,115.76,102.82,85.42,98.06,107.44,117.12,103.78,cab291daca15b511611c9425089d95b6-UTI-15-10p1
SAT,0.541019471,29.18,421.58,45.69,36.73,137.8,29.22,423.43,46,36.95,138.64,cade7e3af457911e560b839a0fbe9b38-CNP-5-700
UNSAT,0.88178992,82.7,92,340.3,504.29,512.81,83.66,92.63,341.1,505.24,513.96,cb014a5e33120445b676daacc90f7db3-crafted_n10_d6_c3_num10
SAT,0.002518892,0.28,0,0,0,0,0.02,0.01,0.02,0.01,0.01,cb061ca757ddf062729e976974b9b151-fphp-035-035.shuffled-as.sat05-1207
UNKNOWN,0.311359917,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,cb521a59d61fa5e4e821f393282a1b79-rbsat-v1150c84314gyes2
UNSAT,0.877300613,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,cb950b9accfb53eb98f77b0f995ac0ae-rphp5_050_shuffled
SAT,0.648153198,4.97,5.02,9.73,8.86,4.79,5,5.04,9.72,8.93,4.82,cb9c73cdb0868592fb0a31c340085c9e-total-5-15-s
SAT,0.111184211,0.55,0.06,0.06,0.4,0.21,0.53,0,0.39,0.39,0.01,cbbc8cfdf76f4999df134398d58f468f-bart27.shuffled
SAT,0.276021877,0.03,199.95,0.03,0,84.99,0.04,200.75,0.04,0.01,85.23,cbe9a57e080e13d56c366271b3031cd3-srhd-sgi-m32-q326.25-n30-p30-s48700942
UNSAT,0.768175717,65.77,69.62,72.05,94.91,112.25,66.68,69.94,72.08,95.05,112.95,cc29d3f0616ec11db3afd1f1a24db15e-UR-15-5p0
SAT,0.360954701,3211.85,5000,5000,5000,5000,3223.86,5000,5000,5000,5000,cc3896ad4e0fb0aa6df4030870b76736-frb53-24-1.used-as.sat04-887
UNSAT,0.881565558,0.12,0.05,0.13,0.01,0.04,0.1,0.09,0.13,0.08,0.12,ccc709abdca6bf542e17a4c3152f4c55-manthey_single-ordered-initialized-w18-b7
SAT,0.749093927,657.13,2651.09,128.27,152.75,365.62,659.77,2662.14,129.33,152.94,367.23,cd1fa4fa52834cf5c0c744dae3b226c7-transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN
UNKNOWN,0.039780521,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,cd864fc43dfa07c29d9c6201d107160b-battleship-27-54-sat
UNSAT,0.229318175,1539.85,1799.01,1550.31,1726.37,1742.67,1545.16,1807.62,1555.44,1734.22,1752.33,cd9ef241fe64cbc04d375100ef4f8296-SGI_30_70_26_50_3-dir.shuffled-as.sat03-165
UNSAT,0.319095477,476.79,346.43,797.64,186.51,168.69,477.96,347.38,803.63,187.4,169.48,ce14f5beaa54cf952d58f3d77d8d3dac-mutcb16
SAT,0.545759361,197.08,175.87,46.28,122.88,109.4,198.37,177.61,46.53,123.37,109.66,ce49f590c98885f7ac95567f2b1e7dd5-CNP-5-1100
SAT,0.192546584,0,0.06,0,0,0,0,0,0,0.01,0.01,ce636f1b8af96c134a2911efd63b7f14-battleship-7-13-sat
SAT,0.57590417,3.55,11.88,20.79,0.62,3.41,3.37,11.94,20.71,0.66,3.43,ce9490fdb1c52b1810e74852c0125717-em_7_3_6_all
SAT,0.611989585,0.14,0,0.14,0.11,0.13,0.15,0.04,0.04,0.06,0.04,ce98b37388caf28a782a9877633e271c-ferry9u.shuffled-as.sat03-387
SAT,0.567400881,0.21,0,0,0.17,0,0.31,0.06,0.05,0.08,0.04,ce9d0b1d7f0a92b9fee43fc0e0106fef-ferry11.shuffled-as.sat03-380
UNSAT,0.253259849,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,cf5cb637eb7138ad665cdf9269239d83-SGI_30_70_23_60_1-dir.shuffled-as.sat03-158
SAT,0.803906977,3659.13,5000,2494.32,5000,2150.55,3672.32,5000,2500.46,5000,2158.66,cf7401f16fb9e583175d8e8435595514-vmpc_33.shuffled-as.sat05-1952
UNSAT,0.032738095,352.3,44.41,524.92,488.27,450.82,354.11,44.9,526.91,492.94,453.03,cf801b6e9f208f1560b71c26417931a8-homer12.shuffled
SAT,0.704184202,0.22,0.2,0,0,0,0.04,0.07,0.05,0.02,0.02,cfdad2a030c0c3e8ed2fae050ead7c0b-qg4-9.shuffled
SAT,0.410192169,13.75,12.83,7.99,28.64,14.58,14.46,13.51,8.09,28.77,14.64,cfded6b843191489b90af6d44415a68f-hanoi5.shuffled-as.sat03-400
UNKNOWN,0.861632517,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,cffe58485cb866edc8ff999f150b6464-TimetableCNFEncoding_16_UNKNOWN
UNSAT,0.025035765,2363.89,1937.31,4095.81,4784.53,3454.66,2374.65,1944.75,4107.9,4804.05,3471.71,d017cb009e488657a65b9ca3bc76db8f-fphp-012-011.shuffled-as.sat05-1228
UNKNOWN,0.25,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d02ad7c7443a5e80ad5a87330093b892-sgen3-n300-s12830984-sat
UNSAT,0.034653465,11.53,4.55,15.8,16.21,24.67,11.59,4.57,15.81,16.23,24.76,d02c05db2db553967294055996cc291a-homer08.shuffled
SAT,0.254904478,0,974.35,0.26,0,1592.74,0.02,978.97,0.02,0.01,1601.98,d0364ea3e1680c6da7e982e6b0264af6-new-difficult-26-243-24-70
UNSAT,0.75644784,1400.11,455.62,1143.89,1135.48,1259.31,1402.78,456.52,1145.57,1141.12,1270.21,d072079bdcc592adf80b315bd05c6f27-rook-49-1-1
SAT,0.016393443,0,0,0,0,0,0,0,0,0,0.01,d08c5fac67a7490e7f976dc07a891148-fphp-014-014.shuffled-as.sat05-1201
UNSAT,0.78147723,1248.84,965.96,954.7,1746.85,1728.03,1259.03,968.65,955.67,1749.56,1730.54,d0ad28cbd887af86de17c2680ea91f27-UR-20-10p0
SAT,0.262106222,0.21,0,53.5,0.05,0.06,0.02,0.02,54.26,0.03,0.06,d0d4b2ce94bf0054455a03a1a1d6bad8-new-difficult-24-193-22-70
SAT,0.896883853,0.46,0.15,0.06,0.2,0.06,0.39,0.13,0.13,0.11,0.11,d101818b960a155e1be4d8e2bb8a531a-fclqcolor-30-20-20.shuffled-as.sat05-1272
SAT,0.434256633,0.05,0.04,0.01,0.31,0.07,0.06,0.05,0.05,0.04,0.07,d152a017a564e29a6b1ddcbec04edc86-alu2_gr_rcs_w8.shuffled
SAT,0.125033213,27.22,25.9,35.41,4.87,1.62,27.11,25.85,35.43,4.88,1.5,d1a62a8688c6c4fabd0dec3770ce40dd-qwh.40.560.shuffled-as.sat03-1654
SAT,0.658189253,1739.8,1570.63,3974.12,5000,1886.28,1745.77,1575.33,3991.21,5000,1888.95,d20d2fcf32d26bda0da4b3a40fc9ead3-partial-10-17-s
UNSAT,0.878805375,109.23,107.84,658.73,771.26,721.34,109.42,108.07,660.66,776.75,722.81,d23bf408255166c66f8e54a735cd095a-crafted_n11_d6_c3_num24
SAT,0.387423935,0,0,0,0,0.25,0,0,0,0,0.01,d24e98d3e8f9ce352e81ffc56962eeba-driverlog1_v01i.shuffled-as.sat05-4027
SAT,0.725865755,0,0,0,0,0.12,0.01,0.01,0.01,0.01,0.01,d2618635332cb3c2b4b7815220181869-apex7_gr_rcs_w5.shuffled
SAT,0.632780651,17.39,2.89,6.24,14.63,19.25,17.37,2.86,6.24,10.99,19.25,d27df1b73355fcbb42c4c13cc78686a8-total-10-11-s
UNSAT,0.538860227,831.08,1396.27,1493.09,1244.03,1203.38,837.03,1402.99,1502.2,1247.5,1208.64,d29e0ba0b7cdb0e41f45143d3b914bae-phnf-size10-exclusive-myciel6-tr.used-as.sat04-320.shuffled-as.sat05-4200
SAT,0.83884415,21.08,19.21,7.06,29.48,35.13,21.18,19.23,7.08,29.68,35.57,d2b395be97d8ef720dee0f5c8a191d8f-atco_enc1_opt1_10_21
SAT,0.73006993,0,0,0,0,0,0.01,0.01,0.01,0.01,0,d2b4a9ea1313121cf1c9c7f420028aea-fclqcolor-08-06-06.shuffled-as.sat05-1265
SAT,0.43566874,4200.26,767.05,107.9,243.64,1949.62,4223.43,768.78,108.56,244.95,1968.39,d2ec1de194269f98dff6608ff097d031-vlsat2_111_1186
UNKNOWN,0.001554975,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d2f3da5df6f004d0128d3008f2f3cdf6-fphp-045-044.shuffled-as.sat05-1237
SAT,0.16322314,0,0,0,0,0,0.01,0.01,0,0.01,0,d35caf50ac810de6ae2693995894a629-battleship-8-15-sat
UNSAT,0.88564463,1235.86,1035.03,1005.38,760.3,1163.29,1239.4,1041.08,1011.86,764.12,1167.57,d36a3588adea5b97fa1cdd2ecb35c055-abw-K-dwt__234.mtx-w55
SAT,0.536210498,501.5,117.94,546.99,883.22,793.21,502.63,118.22,549.86,887.2,805.63,d3b20f54794720fa87a76702af8f75fb-CNP-5-400
